document_id,chunk_id,entity_type,entity_id,text,language,embed,city,region,category,latitude,longitude,rating,rating_scale,rating_norm,price_sar,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
places_00098,,place,places_00098,Samar Qandi — restaurants in Riyadh. Rated 4.2/5 (577 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6261949,46.740407,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,99.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00099,,place,places_00099,Baskin Robbins — restaurants in Riyadh. Rated 4.8/5 (85 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6685609,46.7300365,4.8,5.0,0.96,,riyadh_places_kaggle,100.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00100,,place,places_00100,Khana Khazana — restaurants in Riyadh. Rated 4.1/5 (485 reviews).,en,True,Riyadh,Riyadh,restaurants,24.66720997,46.71252992,4.1,5.0,0.82,,riyadh_places_kaggle,101.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00101,,place,places_00101,SPICE MASTER — restaurants in Riyadh. Rated 3.7/5 (204 reviews).,en,True,Riyadh,Riyadh,restaurants,24.66730831,46.71221081,3.7,5.0,0.74,,riyadh_places_kaggle,102.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00102,,place,places_00102,MEHFIL HYDERABADI RESTAURANT — restaurants in Riyadh. Rated 4.0/5 (306 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6676935,46.7117505,4.0,5.0,0.8,,riyadh_places_kaggle,103.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00103,,place,places_00103,Karak Address — restaurants in Riyadh. Rated 3.8/5 (31 reviews).,en,True,Riyadh,Riyadh,restaurants,24.670131,46.722288,3.8,5.0,0.76,,riyadh_places_kaggle,104.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00104,,place,places_00104,Wasfa Pharmacy — pharmacies in Riyadh. Rated 4.3/5 (43 reviews).,en,True,Riyadh,Riyadh,pharmacies,24.63135373,46.74696554,4.3,5.0,0.86,,riyadh_places_kaggle,105.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00105,,place,places_00105,Pasta flavours — restaurants in Riyadh. Rated 2.5/5 (2 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6638286,46.7051395,2.5,5.0,0.5,,riyadh_places_kaggle,106.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00106,,place,places_00106,Shrimplion — restaurants in Riyadh. Rated 1.0/5 (1 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6638286,46.7051395,1.0,5.0,0.2,,riyadh_places_kaggle,107.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00107,,place,places_00107,WORLD HUNTER — restaurants in Riyadh. Rated 4.4/5 (42 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6638286,46.7051395,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,108.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00108,,place,places_00108,Bab Tuma — restaurants in Riyadh. Rated 4.3/5 (1179 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6700633,46.7276229,4.3,5.0,0.86,,riyadh_places_kaggle,109.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00109,,place,places_00109,Al kornish corner — restaurants in Riyadh. Rated 4.5/5 (415 reviews).,en,True,Riyadh,Riyadh,restaurants,24.637441,46.696944,4.5,5.0,0.9,,riyadh_places_kaggle,110.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00110,,place,places_00110,McDonald's KSA — restaurants in Riyadh. Rated 4.1/5 (1614 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6701709,46.7276316,4.1,5.0,0.82,,riyadh_places_kaggle,111.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00111,,place,places_00111,McCafé — restaurants in Riyadh. Rated 4.2/5 (6 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6704843,46.7276592,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,112.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00112,,place,places_00112,Krispy Kreme Doughnuts — restaurants in Riyadh. Rated 4.3/5 (63 reviews).,en,True,Riyadh,Riyadh,restaurants,24.663481,46.703758,4.3,5.0,0.86,,riyadh_places_kaggle,113.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00113,,place,places_00113,Chef World — restaurants in Riyadh. Rated 4.5/5 (47 reviews).,en,True,Riyadh,Riyadh,restaurants,24.67084203,46.72223419,4.5,5.0,0.9,,riyadh_places_kaggle,114.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00114,,place,places_00114,Wahed Fool — restaurants in Riyadh. Rated 4.2/5 (181 reviews).,en,True,Riyadh,Riyadh,restaurants,24.660992,46.701261,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,115.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00115,,place,places_00115,Kabsrya — restaurants in Riyadh. Rated 4.0/5 (24 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6708859,46.7222409,4.0,5.0,0.8,,riyadh_places_kaggle,116.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00116,,place,places_00116,Lulu Hypermarket — Hypermarket in Riyadh. Rated 4.4/5 (3969 reviews).,en,True,Riyadh,Riyadh,Hypermarket,24.6637625,46.7037656,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,117.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00117,,place,places_00117,Al Baik — restaurants in Riyadh. Rated 4.2/5 (1896 reviews).,en,True,Riyadh,Riyadh,restaurants,24.66379,46.7037895,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,118.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00118,,place,places_00118,Subway — restaurants in Riyadh. Rated 4.1/5 (1050 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6612085,46.7011627,4.1,5.0,0.82,,riyadh_places_kaggle,119.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00119,,place,places_00119,Adsam Alakalat — restaurants in Riyadh. Rated 1.0/5 (3 reviews).,en,True,Riyadh,Riyadh,restaurants,24.66621275,46.7403975,1.0,5.0,0.2,,riyadh_places_kaggle,120.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00120,,place,places_00120,Hala Fal Sweets — restaurants in Riyadh. Rated 3.7/5 (3 reviews).,en,True,Riyadh,Riyadh,restaurants,24.619521,46.73046005,3.7,5.0,0.74,,riyadh_places_kaggle,121.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00121,,place,places_00121,The shores of Mukalla Restaurant — restaurants in Riyadh. Rated 4.7/5 (3 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6314112,46.7486089,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,122.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00122,,place,places_00122,Bandar Adan Sweets — restaurants in Riyadh. Rated 4.2/5 (12 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6313813,46.7486315,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,123.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00123,,place,places_00123,Koshary Express — restaurants in Riyadh. Rated 4.3/5 (2141 reviews).,en,True,Riyadh,Riyadh,restaurants,24.670863,46.730269,4.3,5.0,0.86,,riyadh_places_kaggle,124.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00124,,place,places_00124,BURGER R — restaurants in Riyadh. Rated 2.4/5 (5 reviews).,en,True,Riyadh,Riyadh,restaurants,24.61865764,46.72793902,2.4,5.0,0.48,,riyadh_places_kaggle,125.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00125,,place,places_00125,SHAWARMA CHICKEN MARK — restaurants in Riyadh. Rated 4.4/5 (16 reviews).,en,True,Riyadh,Riyadh,restaurants,24.61865764,46.72793902,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,126.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00126,,place,places_00126,Madaras Biriyani — restaurants in Riyadh. Rated 4.2/5 (218 reviews).,en,True,Riyadh,Riyadh,restaurants,24.671,46.7307753,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,127.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00127,,place,places_00127,Koshary El Tahrir — restaurants in Riyadh. Rated 4.5/5 (406 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6707075,46.7320137,4.5,5.0,0.9,,riyadh_places_kaggle,128.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00128,,place,places_00128,Little Caesar's pizza — restaurants in Riyadh. Rated 4.4/5 (298 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6708695,46.73225,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,129.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00129,,place,places_00129,Fast Food Corner — restaurants in Riyadh. Rated 3.6/5 (9 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6306136,46.6981853,3.6,5.0,0.72,,riyadh_places_kaggle,130.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00130,,place,places_00130,Mission Wok — restaurants in Riyadh. Rated 2.3/5 (3 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6712478,46.7321946,2.3,5.0,0.45999999999999996,,riyadh_places_kaggle,131.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00131,,place,places_00131,Canton — restaurants in Riyadh. Rated 4.4/5 (241 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6712478,46.7321946,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,132.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00132,,place,places_00132,Shabyat Abozaid — restaurants in Riyadh. Rated 4.0/5 (595 reviews).,en,True,Riyadh,Riyadh,restaurants,24.667688,46.70664,4.0,5.0,0.8,,riyadh_places_kaggle,133.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00133,,place,places_00133,Ocean Fish Restaurants — restaurants in Riyadh. Rated 1.0/5 (1 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6173811,46.7235562,1.0,5.0,0.2,,riyadh_places_kaggle,134.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00134,,place,places_00134,Shawaya House — restaurants in Riyadh. Rated 4.3/5 (639 reviews).,en,True,Riyadh,Riyadh,restaurants,24.671343,46.733341,4.3,5.0,0.86,,riyadh_places_kaggle,135.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00135,,place,places_00135,Point rice Alhamra albukhari restaurants — restaurants in Riyadh. Rated 3.4/5 (11 reviews).,en,True,Riyadh,Riyadh,restaurants,24.64084552,46.69264703,3.4,5.0,0.6799999999999999,,riyadh_places_kaggle,136.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00136,,place,places_00136,Food House — restaurants in Riyadh. Rated 4.0/5 (26 reviews).,en,True,Riyadh,Riyadh,restaurants,24.62873111,46.74944902,4.0,5.0,0.8,,riyadh_places_kaggle,137.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00137,,place,places_00137,Hashikom — restaurants in Riyadh. Rated 4.0/5 (752 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6709691,46.7371172,4.0,5.0,0.8,,riyadh_places_kaggle,138.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00138,,place,places_00138,Heta Iskandarani — restaurants in Riyadh. Rated 4.2/5 (35 reviews).,en,True,Riyadh,Riyadh,restaurants,24.63779906,46.69291615,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,139.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00139,,place,places_00139,Sahel Alexandria Restaurant — restaurants in Riyadh. Rated 3.9/5 (218 reviews).,en,True,Riyadh,Riyadh,restaurants,24.63778322,46.69291951,3.9,5.0,0.78,,riyadh_places_kaggle,140.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00140,,place,places_00140,Arab Island breakfast — restaurants in Riyadh. Rated 3.4/5 (5 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6278951,46.697947,3.4,5.0,0.6799999999999999,,riyadh_places_kaggle,141.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00141,,place,places_00141,Arabia Island traditional food — restaurants in Riyadh. Rated 3.9/5 (55 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6278951,46.697947,3.9,5.0,0.78,,riyadh_places_kaggle,142.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00142,,place,places_00142,Fawal Al Taif — restaurants in Riyadh. Rated 4.2/5 (315 reviews).,en,True,Riyadh,Riyadh,restaurants,24.623042,46.744839,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,143.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00143,,place,places_00143,Pizza Ram — restaurants in Riyadh. Rated 4.3/5 (79 reviews).,en,True,Riyadh,Riyadh,restaurants,24.671655,46.73731,4.3,5.0,0.86,,riyadh_places_kaggle,144.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00144,,place,places_00144,Sheikh Al Arab Pizza and Koshary — restaurants in Riyadh. Rated 3.9/5 (65 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6151118,46.7199712,3.9,5.0,0.78,,riyadh_places_kaggle,145.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00145,,place,places_00145,Arab Tajine — restaurants in Riyadh. Rated 3.7/5 (12 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6145945,46.7218705,3.7,5.0,0.74,,riyadh_places_kaggle,146.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00146,,place,places_00146,Mento and Yaghamsh — restaurants in Riyadh. Rated 2.6/5 (25 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6742393,46.71406339,2.6,5.0,0.52,,riyadh_places_kaggle,147.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00147,,place,places_00147,Awal foal — restaurants in Riyadh. Rated 4.2/5 (301 reviews).,en,True,Riyadh,Riyadh,restaurants,24.63203825,46.69261692,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,148.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00148,,place,places_00148,Al malaz Restaurant — restaurants in Riyadh. Rated 4.0/5 (281 reviews).,en,True,Riyadh,Riyadh,restaurants,24.67278705,46.7084516,4.0,5.0,0.8,,riyadh_places_kaggle,149.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00149,,place,places_00149,Beit Al Biryani An Nasim — restaurants in Riyadh. Rated 4.6/5 (22 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6736804,46.7087615,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,150.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00150,,place,places_00150,Liver shot — restaurants in Riyadh. Rated 3.5/5 (14 reviews).,en,True,Riyadh,Riyadh,restaurants,24.613424,46.7201201,3.5,5.0,0.7,,riyadh_places_kaggle,151.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00151,,place,places_00151,ALHOOT ALAZRAAQ — restaurants in Riyadh. Rated 3.5/5 (38 reviews).,en,True,Riyadh,Riyadh,restaurants,24.61364449,46.7181332,3.5,5.0,0.7,,riyadh_places_kaggle,152.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00152,,place,places_00152,Karachi Biryani — restaurants in Riyadh. Rated 4.6/5 (300 reviews).,en,True,Riyadh,Riyadh,restaurants,24.67300376,46.70715827,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,153.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00153,,place,places_00153,MishGrill — restaurants in Riyadh. Rated 4.5/5 (63 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6728913,46.7069026,4.5,5.0,0.9,,riyadh_places_kaggle,154.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00154,,place,places_00154,Gulf Toledo Restaurant — restaurants in Riyadh. Rated 4.2/5 (101 reviews).,en,True,Riyadh,Riyadh,restaurants,24.673503,46.7078692,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,155.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00155,,place,places_00155,Al Medhyaf — restaurants in Riyadh. Rated 4.6/5 (45 reviews).,en,True,Riyadh,Riyadh,restaurants,24.652633,46.689233,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,156.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00156,,place,places_00156,Kabida Wa Fulfil — restaurants in Riyadh. Rated 4.3/5 (243 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6535027,46.6889271,4.3,5.0,0.86,,riyadh_places_kaggle,157.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00157,,place,places_00157,Burgerie — restaurants in Riyadh. Rated 4.1/5 (126 reviews).,en,True,Riyadh,Riyadh,restaurants,24.618718,46.745145,4.1,5.0,0.82,,riyadh_places_kaggle,158.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00158,,place,places_00158,gimme gumme — restaurants in Riyadh. Rated 1.0/5 (1 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6187368,46.7451753,1.0,5.0,0.2,,riyadh_places_kaggle,159.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00159,,place,places_00159,Pizza One — restaurants in Riyadh. Rated 4.5/5 (40 reviews).,en,True,Riyadh,Riyadh,restaurants,24.618572,46.745154,4.5,5.0,0.9,,riyadh_places_kaggle,160.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00160,,place,places_00160,Bake &amp; Co. — restaurants in Riyadh. Rated 5.0/5 (6 reviews).,en,True,Riyadh,Riyadh,restaurants,24.67759274,46.72842129,5.0,5.0,1.0,,riyadh_places_kaggle,161.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00161,,place,places_00161,Flflah — restaurants in Riyadh. Rated 4.1/5 (148 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6238126,46.6954572,4.1,5.0,0.82,,riyadh_places_kaggle,162.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00162,,place,places_00162,Ylmaz Resturant — restaurants in Riyadh. Rated 4.3/5 (29 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6792786,46.7279697,4.3,5.0,0.86,,riyadh_places_kaggle,163.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00163,,place,places_00163,Madhbi Alrahi — restaurants in Riyadh. Rated 4.4/5 (8 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6794808,46.72798806,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,164.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00164,,place,places_00164,Cook tok — restaurants in Riyadh. Rated 1.0/5 (1 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6731681,46.7009291,1.0,5.0,0.2,,riyadh_places_kaggle,165.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00165,,place,places_00165,Meerath Kabab House — restaurants in Riyadh. Rated 3.9/5 (10 reviews).,en,True,Riyadh,Riyadh,restaurants,24.675689,46.69784128,3.9,5.0,0.78,,riyadh_places_kaggle,166.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00166,,place,places_00166,Caribou Coffee — restaurants in Riyadh. Rated 4.3/5 (25 reviews).,en,True,Riyadh,Riyadh,restaurants,24.674677,46.695699,4.3,5.0,0.86,,riyadh_places_kaggle,167.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00167,,place,places_00167,Al Tazaj — restaurants in Riyadh. Rated 4.3/5 (125 reviews).,en,True,Riyadh,Riyadh,restaurants,24.605349,46.730174,4.3,5.0,0.86,,riyadh_places_kaggle,168.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00168,,place,places_00168,Munchy's Broasted — restaurants in Riyadh. Rated 4.8/5 (12 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6046788,46.7326666,4.8,5.0,0.96,,riyadh_places_kaggle,169.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00169,,place,places_00169,Shawarmati — restaurants in Riyadh. Rated 4.0/5 (2 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6754523,46.6930861,4.0,5.0,0.8,,riyadh_places_kaggle,170.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00170,,place,places_00170,Burger King — restaurants in Riyadh. Rated 4.3/5 (633 reviews).,en,True,Riyadh,Riyadh,restaurants,24.680577,46.700692,4.3,5.0,0.86,,riyadh_places_kaggle,171.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00171,,place,places_00171,Ray Bokhari — restaurants in Riyadh. Rated 4.7/5 (18 reviews).,en,True,Riyadh,Riyadh,restaurants,24.613282,46.693939,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,172.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00172,,place,places_00172,KFC — restaurants in Riyadh. Rated 4.1/5 (254 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6866959,46.7240885,4.1,5.0,0.82,,riyadh_places_kaggle,173.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00173,,place,places_00173,Nuiava — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,174.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00174,,place,places_00174,Mass Sweets — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,175.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00175,,place,places_00175,El Artisano — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,176.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00176,,place,places_00176,quiet — restaurants in Riyadh. Rated 5.0/5 (2 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,5.0,5.0,1.0,,riyadh_places_kaggle,177.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00177,,place,places_00177,Flavonoid Sweets — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,178.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00178,,place,places_00178,Lagouter — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,179.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00179,,place,places_00179,Raqy — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,,5.0,,,riyadh_places_kaggle,180.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_00180,,place,places_00180,Can — restaurants in Riyadh. Rated 3.7/5 (3 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6768496,46.6922221,3.7,5.0,0.74,,riyadh_places_kaggle,181.0,,static,,2026-09-13T06:37:48.725748+00:00,False
